timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1567823837870,Fri Sep 06 19:37:17 PDT 2019,249,409,60,3,1,This isn't a Māori-and-Pākehā issue. It's an issue for all New Zealanders needing the diverse understanding that all cultures bring.
1567823536608,Fri Sep 06 19:32:16 PDT 2019,248,409,65,3,1,Biodiversity and environmental stewardships are fundamental obligations of landowners.
1567823447108,Fri Sep 06 19:30:47 PDT 2019,247,409,52,3,1,"We are part of nature, not separate from it. Nature has no right separate from us, but when it falls, we fall too."
1567823302833,Fri Sep 06 19:28:22 PDT 2019,246,409,1,0,-1,"Make space for the young. The old who got us into this mess are not only stubborn, but essentially stupid."
1567823189836,Fri Sep 06 19:26:29 PDT 2019,245,409,1,0,-1,Domestic cats need to be recognised as a serious but manageable threat to biodiversity.
1567822997558,Fri Sep 06 19:23:17 PDT 2019,244,409,1,0,-1,"We need to work on the biodiversity of the sea, as well as of the land."
1567383709283,Sun Sep 01 17:21:49 PDT 2019,206,348,1,0,-1,Human beings need to manage and maintain ecosystems and biodiversity in perpetuity.
1567730992847,Thu Sep 05 17:49:52 PDT 2019,243,0,74,1,1,I no longer accept that it is economy versus ecology. A healthy biodiverse environment is essential for farming sustainability.
1567558752568,Tue Sep 03 17:59:12 PDT 2019,217,371,1,0,-1,"Sanctuaries, private, Maori & public"
1567634448569,Wed Sep 04 15:00:48 PDT 2019,227,392,51,6,1,"Conservation jobs should attract higher pay rates to attract and keep talented, knowledgeable and committed people"
1567726391683,Thu Sep 05 16:33:11 PDT 2019,242,402,52,14,1,"Native forest soil and ground plants must be protected from browsing mammals to maintain healthy forests, water quality and reduce erosion."
1567710302285,Thu Sep 05 12:05:02 PDT 2019,241,399,31,17,1,"Although consultation with stakeholders is a good idea, the democratic process as it stands is too clunky to achieve conservation success"
1567686488361,Thu Sep 05 05:28:08 PDT 2019,240,130,1,0,-1,Participants deserve to be shown the voting on all the statements submitted.
1567673261027,Thu Sep 05 01:47:41 PDT 2019,239,397,1,0,-1,"NZ's economic interests need to be put aside for the moment, without our environment we have nothing."
1567673030009,Thu Sep 05 01:43:50 PDT 2019,238,396,25,29,1,"My generation has been growing watching things get worse and worse, but we are powerless to stop it, as we essentially have no voice."
1567672970076,Thu Sep 05 01:42:50 PDT 2019,237,396,1,0,-1,"The future of Aotearoa's natural environment, ecosystems, biodiversity seems hopeless. It's too little, too late."
1567672859272,Thu Sep 05 01:40:59 PDT 2019,236,396,1,0,-1,We need radical change to address the problems we've created. But our current systems may not allow for this to happen.
1567672723213,Thu Sep 05 01:38:43 PDT 2019,235,396,1,0,-1,The way we currently produce animals for food is damaging our ecosystems
1567672496383,Thu Sep 05 01:34:56 PDT 2019,234,396,1,0,-1,"If people continue to see nature as a resource to be exploited, we will never make real change. We need to value it for it's own sake."
1567672282406,Thu Sep 05 01:31:22 PDT 2019,233,396,1,0,-1,"The processes of westernization, colonization, and capitalism underlie the erosion of our ecosystems."
1567671937283,Thu Sep 05 01:25:37 PDT 2019,232,396,1,0,-1,We need to stop valuing economic systems over the natural ones they disrupt.
1567671652852,Thu Sep 05 01:20:52 PDT 2019,231,396,1,0,-1,Our current farming practices are not sustainable
1567671598178,Thu Sep 05 01:19:58 PDT 2019,230,396,1,0,-1,"We need to assess the impact of all introduced species to our ecosystems, including those we economically benefit from"
1567671533564,Thu Sep 05 01:18:53 PDT 2019,229,396,1,0,-1,"Animal agriculture has an undeniable negative impact on our environment, and serious measures  need to be taken to address this"
1567659525509,Wed Sep 04 21:58:45 PDT 2019,228,23,1,0,-1,Grazing should cease causing harm to our living freshwater ecosystems
1567634213610,Wed Sep 04 14:56:53 PDT 2019,226,392,72,2,1,"When profit is made from degrading our forest, oceans, waterways, land and air it should be taxed to fund restoration and repair"
1567619704869,Wed Sep 04 10:55:04 PDT 2019,225,390,1,0,-1,"The natural state of man is the  expression of such gratitude, appreciation and compassion that ALL animals love to be in his/her presence."
1567595858972,Wed Sep 04 04:17:38 PDT 2019,224,387,1,0,-1,Us humans have destroyed this stunning country and planet - it’s is time to give back what we have stolen — many hands make light work 🙏
1567582659019,Wed Sep 04 00:37:39 PDT 2019,223,384,1,0,-1,Stop using indiscriminate poisons. Stop lying to the public about the safety of poisons. Stop teaching kids you should kill harmless joeys .
1567579372559,Tue Sep 03 23:42:52 PDT 2019,222,383,1,0,-1,"Save our speecies , BAN1080"
1567579338078,Tue Sep 03 23:42:18 PDT 2019,221,382,1,0,-1,Ban 1080 easy let nature fix what you broke
1567568960198,Tue Sep 03 20:49:20 PDT 2019,220,379,1,0,-1,Please stop using poisons in New Zealand.They are no tool they are killers of all species.There are better ways.Love Nature stop killing her
